COUNTRY,DATE,HVGDP,NETD,PIGT,UDGGL,UMGS,UVG1,UVG5,UVGM,UXGS,Employees_Agriculture,Employees_Industry,Employees_Services,Employees_Total,EU_HVGDP,countryname,year,estimate_cc,estimate_ge,estimate_pv,estimate_rl,estimate_rq,estimate_va,Total_Trade,Trade_Openness,Net_Exports,Net_Exports_GDP,Prod_Agriculture,Prod_Industry,Prod_Services,Share_Agriculture,Share_Industry,Share_Services,dShare_Agr,dShare_Ind,dShare_Serv,Prod_Agr_lag,Prod_Ind_lag,Prod_Serv_lag,SC,dProd_Agr,dProd_Ind,dProd_Serv,Within_SP,Total_Prod,dTotal_Prod,GDP_growth,EU_Distance,log_GDP,log_EU_GDP,log_GDP_gap,Employment_growth,Decomposition_Check,Decomp_Error
Bulgaria,2018,8.36433,3521.64,94.3640228,12.43,35.41911,1.906606,34.26175,7.47747,36.91484,211.697,955.13,1985.834,3152.662,30.58188,Bulgaria,2018,-0.18822002410888672,0.111848846077919,0.44441118836402893,-0.10584983229637146,0.60575270652771,0.3651728928089142,72.33395,8.64790724421442,1.4957299999999947,0.1788224520075122,0.009006296735428467,0.00782874582517563,0.017253078555407954,0.06714865088614004,0.30295984789996516,0.62989118402163,-0.004751651661180786,0.009782574089084728,-0.005031239620168604,0.009371741779394625,0.007969514347399582,0.015213404894096238,-4.3111173297601646e-05,-0.0003654450439661578,-0.00014076852222395103,0.002039673661311716,0.0012274888036687857,0.013844118398991075,0.0011744749324863434,0.08389627454512238,-0.7264939238529482,2.1239762355943794,3.420407676701471,1.2964314411070914,-0.0010523777780929722,0.001184377630371184,9.90269788484063e-06
Bulgaria,2019,9.26563,3467.68,98.0675441,12.31,37.30459,1.95951,37.74589,8.15772,39.34898,206.651,897.6,1939.898,3044.148,31.62948,Bulgaria,2019,-0.18122051656246185,0.17370347678661346,0.5612844228744507,-0.03741339221596718,0.5308061838150024,0.3546522259712219,76.65357,8.272893478371142,2.04439,0.22064230926553294,0.009482218813361658,0.009088368983957219,0.019457667361892226,0.06788467577791882,0.29486082805435215,0.637254824666869,0.0007360248917787776,-0.00809901984561301,0.007363640645238978,0.009006296735428467,0.00782874582517563,0.017253078555407954,7.026916128176686e-05,0.0004759220779331913,0.0012596231587815882,0.002204588806484272,0.0018022238196530962,0.015722993757202344,0.0018788753582112683,0.10775519378121134,-0.7070571504811334,2.226311855266913,3.454089597093894,1.2277777418269809,-0.01532240660601314,0.001872492980934863,6.382377276405301e-06
Bulgaria,2020,9.45128,3406.13,100.0,15.13,33.37083,2.125391,38.10785,7.96969,34.93354,193.071,907.298,1832.12,2932.489,30.4435,Bulgaria,2020,-0.32234975695610046,-0.21402783691883087,0.40163102746009827,-0.1276729851961136,0.4609907269477844,0.2593867778778076,68.30437,7.226996766575533,1.5627100000000027,0.16534374180005276,0.011008338901233225,0.008783982770820613,0.02079986572931904,0.065838610136304,0.30939519295724555,0.6247661969064504,-0.0020460656416148165,0.014534364902893393,-0.012488627760418591,0.009482218813361658,0.009088368983957219,0.019457667361892226,-0.00013030713570403825,0.0015261200878715665,-0.0003043862131366058,0.001342198367426814,0.0008691709818122743,0.016437548785349237,0.0007145550281468932,0.020036414145611303,-0.6895468655049517,2.246150182068614,3.4158725066728515,1.1697223246042374,-0.017749619342038447,0.0007388638461082361,2.4308817961342876e-05
Bulgaria,2021,10.96898,3408.42,107.845479,17.02,42.35361,3.088491,44.57304,8.00371,44.12662,184.784,863.014,1829.408,2877.205,33.18047,Bulgaria,2021,-0.2581319212913513,-0.17344027757644653,0.3647393584251404,-0.06886845082044601,0.4339776933193207,0.284104585647583,86.48023,7.884072174441015,1.7730099999999993,0.16163854797802524,0.016714060741189713,0.009274136920142662,0.024364734384019312,0.06422343906673317,0.29994873497022284,0.6358281735225679,-0.0016151710695708338,-0.009446457987022705,0.01106197661611752,0.011008338901233225,0.008783982770820613,0.02079986572931904,0.0001293297535955201,0.0057057218399564884,0.0004901541493220491,0.003564868654700272,0.0027545175652434837,0.019346984660460413,0.0029094358751111764,0.1605814238917902,-0.669414568268623,2.3950712891072685,3.5019614498217084,1.10689016071444,0.0006723172632869812,0.002883847318839004,2.5588556272172422e-05
Bulgaria,2022,13.31494,3444.4,127.6026808,19.36,59.279,3.194723,51.55928,11.34521,60.23798,192.651,889.007,1858.93,2940.588,35.98339,Bulgaria,2022,-0.1582060307264328,-0.2712329626083374,0.3134286403656006,-0.10792271047830582,0.3206869065761566,0.2875121235847473,119.51698,8.97615610735009,0.9589799999999968,0.0720228555292023,0.016582955707471023,0.012761665543690882,0.027735998665899198,0.065514448130782,0.30232286875958136,0.6321626831096365,0.0012910090640488314,0.0023741337893585235,-0.0036654904129314048,0.016714060741189713,0.009274136920142662,0.024364734384019312,-4.5712654555056206e-05,-0.00013110503371869045,0.00348752862354822,0.0033712642818798863,0.0031812045934709165,0.02247822986423123,0.0031312452037708174,0.21387221054282168,-0.6299698277455237,2.5888867130597233,3.5830574430946163,0.994170730034893,0.01055621079561786,0.0031354919389158602,4.246735145042781e-06
Bulgaria,2023,14.69136,3481.41,140.0622927,21.68,54.72571,2.38438,59.1978,12.71416,58.61117,183.101,867.564,1881.232,2931.898,38.15434,Bulgaria,2023,-0.13772165775299072,0.04711205139756203,0.3418614864349365,-0.00685768062248826,0.4078966975212097,0.38898810744285583,113.33688000000001,7.714526088803216,3.885460000000002,0.2644724518356369,0.013022211784752678,0.01465501104241301,0.03146757018804698,0.06245135403755519,0.29590524636259513,0.641643058523864,-0.0030630940932268105,-0.006417622396986233,0.009480375414227526,0.016582955707471023,0.012761665543690882,0.027735998665899198,0.00013025297554940382,-0.0035607439227183443,0.0018933454987221272,0.003731571522147783,0.0026980817353512384,0.02534069739124622,0.0028624675270149877,0.10337410457726426,-0.6149491774723399,2.687259565886909,3.641639512728011,0.9543799468411018,0.010744977354546492,0.0028283347109006422,3.413281611434546e-05
Croatia,2003,7.20379,1585.57,78.8811811,11.62,14.23556,1.220836,17.45479,4.603519,11.02518,259.203,464.94,812.764,1538.032,20.39532,Croatia,2003,0.25852304697036743,0.3188011348247528,0.5584958791732788,-0.04599394649267197,0.46621304750442505,0.6236841082572937,25.26074,3.5065902809493337,-3.210379999999999,-0.44565152509998196,0.004709960918662207,0.009901318449692434,0.021475840465374943,0.16852900329772072,0.30229540087592455,0.528444141604336,0.01304555107937036,0.004110471598645027,-0.017730307992121386,0.005890190621603218,0.009654388592020502,0.019093822843822845,-0.00022201448703684622,-0.0011802297029410106,0.00024692985767193164,0.002382017621552098,0.0011911217369027268,0.015135670129100047,0.0009124915950848144,0.07839069000154186,-0.6467920091471966,1.9746072764168663,3.0153054627665608,1.0406981863496945,0.02376740101758812,0.0009691072498658807,5.661565478106627e-05
Croatia,2004,7.84602,1597.57,81.9840605,13.21,15.23927,1.4933,18.80395,5.075038,12.35892,268.457,469.026,844.918,1582.941,21.25411,Croatia,2004,0.23937007784843445,0.4443008601665497,0.6867544054985046,0.04121648892760277,0.5319160223007202,0.6583206057548523,27.59819,3.517476376557796,-2.88035,-0.367109693832032,0.0055625295671187566,0.010820376695535002,0.022255354957522504,0.16959381303535634,0.2963003674805315,0.5337646823223354,0.0010648097376356191,-0.005995033395393035,0.005320540717999478,0.004709960918662207,0.009901318449692434,0.021475840465374943,5.991956113503565e-05,0.0008525686484565495,0.0009190582458425689,0.0007795144921475608,0.0008334394920936282,0.016028574659447195,0.0008929045303471481,0.08915168265593532,-0.6308469279588748,2.0600063968537015,3.056550288433488,0.9965438915797864,0.0075682562107002305,0.0008933590532286638,4.545228815157473e-07
Croatia,2005,8.54308,1612.28,84.3233204,15.12,16.60875,1.424224,20.86174,5.262506,13.40889,272.005,450.117,850.158,1572.915,22.10644,Croatia,2005,0.13955523073673248,0.4556206464767456,0.43447408080101013,0.08334756642580032,0.4752495586872101,0.4526123106479645,30.01764,3.513678907372985,-3.199860000000001,-0.3745557808190958,0.005236021396665502,0.011691418009095412,0.024538662225139327,0.17293051436345894,0.28616740256148615,0.5404983740380123,0.003336701328102598,-0.010132964919045362,0.006733691715676837,0.0055625295671187566,0.010820376695535002,0.022255354957522504,5.8778701634419684e-05,-0.00032650817045325447,0.0008710413135604098,0.002283307267616823,0.0014214648740280818,0.017514277631022656,0.001485702971575461,0.08884249594061688,-0.6135479073066491,2.1451215985175356,3.0958689687891146,0.950747370271579,0.009207734246386767,0.0014802435756625014,5.459395912959511e-06
Croatia,2006,9.41955,1661.88,88.9767978,15.53,18.67422,1.615982,23.00509,5.593859,15.25137,225.741,465.185,894.077,1586.235,23.3243,Croatia,2006,0.044990114867687225,0.5555404424667358,0.5608292818069458,-0.04824604094028473,0.3651951253414154,0.48149374127388,33.92559,3.6016147268181604,-3.4228499999999986,-0.36337723139640415,0.007158566675969363,0.012025020153272354,0.025730546697879487,0.142312456855384,0.2932636084817193,0.5636472527714999,-0.030618057508074947,0.007096205920233134,0.023148878733487588,0.005236021396665502,0.011691418009095412,0.024538662225139327,0.0004906904215872108,0.0019225452793038608,0.00033360214417694177,0.0011918844727401602,0.0010721444226823244,0.019048205972002887,0.0015339283409802305,0.102594146373439,-0.5961486518352106,2.2427873167465786,3.1494957355649635,0.9067084188183849,0.03076388716600098,0.0015628348442695353,2.8906503289304747e-05
Croatia,2007,10.30177,1712.88,93.1886594,16.49,20.34425,1.639412,25.66691,6.14953,16.6435,214.11,531.072,987.919,1733.735,24.67917,Croatia,2007,0.05903797224164009,0.45644697546958923,0.6053969860076904,0.03847775608301163,0.41139736771583557,0.5179760456085205,36.98775,3.5904266936652633,-3.7007499999999993,-0.35923438399420676,0.0076568679650646865,0.01157946568450229,0.025980783849688084,0.12349638208838146,0.3063167093010178,0.5698212241201799,-0.018816074767002533,0.013053100819298502,0.00617397134868003,0.007158566675969363,0.012025020153272354,0.025730546697879487,0.00018112733271372954,0.0004983012890953237,-0.0004455544687700635,0.0002502371518085973,8.129505257697678e-05,0.01929698137258578,0.00024877540058289294,0.09365840194064479,-0.5825722664092836,2.3323157251321818,3.2059595680016537,0.8736438428694719,0.030688136327532645,0.0002624223852907063,1.3646984707813361e-05
Croatia,2008,11.2647,1747.91,97.9300123,18.56,22.38657,1.884311,28.06469,6.533713,17.46822,226.854,546.098,997.01,1770.549,25.3929,Croatia,2008,-0.050504669547080994,0.572743833065033,0.573651909828186,0.025006728246808052,0.41396355628967285,0.46780696511268616,39.854789999999994,3.5380249806918957,-4.91835,-0.4366161548909425,0.008306271875303058,0.011964359876798671,0.02814885507667927,0.12812636080673284,0.30843427660008277,0.5631078270073294,0.004629978718351385,0.002117567299064982,-0.006713397112850461,0.0076568679650646865,0.01157946568450229,0.025980783849688084,-0.00011444788568446473,0.0006494039102383714,0.0003848941922963804,0.002168071226991187,0.0014335115563856456,0.020605311685810448,0.0013083303132246683,0.09347228680120012,-0.5563838710820741,2.421673942371137,3.234469607390326,0.812795665019189,0.020450936434542877,0.0013190636707011809,1.073335747651255e-05
Croatia,2009,10.65068,1736.66,97.3056611,22.1,17.24403,1.82794,26.94568,6.075635,14.72187,234.072,509.611,1013.055,1756.97,24.22874,Croatia,2009,-0.08609498292207718,0.585426390171051,0.6129269599914551,0.04387594759464264,0.47227561473846436,0.48627769947052,31.965899999999998,3.001301325361385,-2.5221599999999995,-0.23680741511340117,0.007809306538159198,0.011922103329794686,0.02659843739974631,0.13322481317267795,0.2900510538028538,0.5765920875143001,0.005098452365945111,-0.018383222797228982,0.013484260506970713,0.008306271875303058,0.011964359876798671,0.02814885507667927,0.0002019721330803135,-0.00049696533714386,-4.225654700398471e-05,-0.0015504176769329595,-0.0009497600566135957,0.01983486058384605,-0.0007704511019643971,-0.05450833133594324,-0.560411313176005,2.3656237398823827,3.1875395318254554,0.8219157919430726,-0.006436258159745023,-0.0007477879235332822,2.266317843111496e-05
Croatia,2010,10.35553,1670.31,92.5182819,25.27,16.5236,1.62129,26.62367,5.76347,15.79406,240.763,463.675,984.616,1690.199,25.09508,Croatia,2010,0.02310146577656269,0.5814344882965088,0.6084636449813843,0.0804690346121788,0.4894832968711853,0.476428359746933,32.31766,3.120811778827351,-0.7295399999999983,-0.07044931548650801,0.006733966597857644,0.01242997789399903,0.027039647943970038,0.1424465403186252,0.27433160237344834,0.5825444222840032,0.00922172714594724,-0.01571945142940545,0.005952334769703027,0.007809306538159198,0.011922103329794686,0.02659843739974631,4.2929173619184725e-05,-0.0010753399403015543,0.0005078745642043431,0.000441210544223726,0.00025844609863062023,0.02012096208789616,0.0002861015040501076,-0.027711845628635934,-0.587348197335892,2.3375206765411223,3.222671810987849,0.8851511344467267,-0.03820552094249885,0.00030137527224980494,1.5273768199697323e-05
Croatia,2011,10.55109,1604.28,93.0822324,28.53,17.95053,1.6376,27.20554,6.17278,17.1914,236.794,453.699,932.683,1624.887,25.88003,Croatia,2011,0.027720678597688675,0.5021752119064331,0.6237471103668213,0.10939598083496094,0.44289255142211914,0.5210824012756348,35.14193,3.330644511609701,-0.759129999999999,-0.07194801674518926,0.006915715769825248,0.013605452072850062,0.029169117481502287,0.14572951842189644,0.279218801061243,0.5739986842161947,0.0032829781032712446,0.004887198687794692,-0.00854573806780845,0.006733966597857644,0.01242997789399903,0.027039647943970038,-0.00014821851223312756,0.00018174917196760437,0.0011754741788510322,0.0021294695375322498,0.001588869857298485,0.02154975699848666,0.001428794910590503,0.018884595959839823,-0.5923076596124502,2.3562291721207314,3.2534716288283185,0.8972424567075872,-0.03953158395746892,0.0014406513450653574,1.1856434474854507e-05
Croatia,2012,10.49282,1546.38,94.1342753,30.84,18.05264,1.47091,26.79747,6.05395,17.33601,184.867,426.282,940.287,1553.79,25.98001,Croatia,2012,-0.025457292795181274,0.6750282049179077,0.6068914532661438,0.14507900178432465,0.3538157045841217,0.5408305525779724,35.38865,3.3726538718857273,-0.7166299999999985,-0.06829717845155055,0.007956585004354482,0.014201749076902146,0.028499245443146613,0.11897811158522065,0.27434981561214833,0.605157067557392,-0.02675140683667579,-0.004868985449094698,0.03115838334119725,0.006915715769825248,0.013605452072850062,0.029169117481502287,0.0006576126699165943,0.0010408692345292344,0.0005962970040520842,-0.0006698720383556747,-6.632296177343022e-05,0.02208942649907645,0.0005396695005897879,-0.005522652162004094,-0.5961194780140577,2.350691213735299,3.25732739615385,0.9066361824185507,-0.03609095669085194,0.0005912897081431642,5.162020755337623e-05
Croatia,2013,10.59264,1502.61,94.7722221,35.82,18.67776,1.54907,26.76144,5.68214,17.7855,156.282,410.759,938.02,1506.892,26.2477,Croatia,2013,0.10745011270046234,0.6753647923469543,0.6426678895950317,0.17796219885349274,0.3696329891681671,0.513696014881134,36.46326,3.4423203280768533,-0.8922600000000003,-0.08423395867319199,0.009912018018709768,0.013833269630123747,0.028529711520010236,0.10371148031843025,0.27258688744780646,0.6224865484719542,-0.015266631266790398,-0.0017629281643418704,0.017329480914562212,0.007956585004354482,0.014201749076902146,0.028499245443146613,0.0003473702171514926,0.0019554330143552855,-0.0003684794467783987,3.0466076863622932e-05,0.00014999822083363557,0.022558119626356767,0.0004686931272803174,0.009513171864188985,-0.5964354972054694,2.360159420329984,3.2675783661512408,0.9074189458212567,-0.028304815116594995,0.0004973684379851282,2.8675310704810763e-05
Croatia,2014,10.59281,1542.33,95.1801108,37.34,19.20319,1.31857,26.71246,5.71268,19.03169,143.612,412.431,977.984,1537.153,26.83481,Croatia,2014,0.2008352130651474,0.6763349175453186,0.6191123723983765,0.2182241678237915,0.27657535672187805,0.514897346496582,38.234880000000004,3.609512490075816,-0.1714999999999982,-0.016190227144638504,0.00918147508564744,0.013851238146502081,0.02731380063477521,0.0934272645598714,0.26830835967532185,0.6362307460610622,-0.010284215758558854,-0.004278527772484608,0.013744197589108054,0.009912018018709768,0.013833269630123747,0.028529711520010236,0.00023099463208738633,-0.0007305429330623277,1.796851637833434e-05,-0.0012159108852350248,-0.0008277558772718657,0.02195208284406302,-0.0006060367822937479,1.6048879221797208e-05,-0.6052586174450276,2.3601754690804237,3.2896999252981556,0.9295244562177318,0.026434004831592972,-0.0005967612451844794,9.275537109268515e-06
Croatia,2015,10.92477,1561.74,90.7163455,38.05,20.78615,1.36235,27.26257,5.85498,20.88271,141.949,412.413,995.301,1552.251,27.77126,Croatia,2015,0.1999063640832901,0.457353413105011,0.5865136384963989,0.12741246819496155,0.2375626415014267,0.5554778575897217,41.668859999999995,3.8141635933754205,0.0965600000000002,0.008838630012348104,0.009597461059958153,0.014196885161234006,0.0273912816323906,0.09144719507347718,0.2656870570545614,0.6411984917387716,-0.0019800694863942175,-0.002621302620760435,0.004967745677709412,0.00918147508564744,0.013851238146502081,0.02731380063477521,8.119976953383908e-05,0.00041598597431071263,0.000345647014731925,7.74809976153909e-05,0.00018090020814291296,0.022212838001070705,0.00026075515700768603,0.03133823791798407,-0.6066159763726962,2.3910326881284654,3.3240016729937554,0.93296898486529,0.012584855381144067,0.00026209997767675207,1.3448206690660353e-06
Croatia,2016,11.40092,1565.52,91.8326797,37.7,21.65097,1.45543,28.1814,6.12456,22.17533,115.385,411.755,1016.436,1546.377,28.46116,Croatia,2016,0.1556660681962967,0.4223082661628723,0.6541911363601685,0.33985698223114014,0.23864738643169403,0.5254777073860168,43.8263,3.844102054921884,0.5243599999999979,0.04599277953007283,0.012613684621051263,0.014874282036648007,0.027725700388415993,0.07461634517326629,0.2662707735565131,0.6573015506567933,-0.016830849900210887,0.0005837165019516588,0.016103058918021662,0.009597461059958153,0.014196885161234006,0.0273912816323906,0.00028783695158816084,0.0030162235610931096,0.0006773968754140002,0.0003344187560253911,0.0006702295686358377,0.02312591948793858,0.0009130814868678755,0.04358444159465136,-0.5994218085278323,2.4336940538986243,3.3485403507910263,0.914846296892402,0.002420377271504792,0.0009580665202239985,4.4985033356122976e-05
Croatia,2017,12.04293,1603.87,94.3093054,37.88,24.02624,1.43737,29.67974,6.34593,24.32728,109.269,406.76,1043.668,1562.077,29.60257,Croatia,2017,0.05962463468313217,0.5354917049407959,0.6819056868553162,0.30892258882522583,0.2994459867477417,0.4792647957801819,48.35352,4.015095994081175,0.30103999999999687,0.024997239043986545,0.013154417080782289,0.015601165306323139,0.028437913206115356,0.06995109716102343,0.2603968946473189,0.6681283957192891,-0.004665248012242856,-0.0058738789091941634,0.01082684506249576,0.012613684621051263,0.014874282036648007,0.027725700388415993,0.00015396616370466846,0.0005407324597310262,0.0007268832696751323,0.0007122128176993633,0.0007020338398348001,0.0239828382339667,0.0008569187460281194,0.05631212217961368,-0.5931795786649605,2.4884777657562602,3.3878611818853255,0.8993834161290652,0.024496652869334,0.0008560000035394686,9.187424886507832e-07
Croatia,2018,12.76425,1645.35,97.2650112,38.04,26.08682,1.54085,31.07547,6.42205,25.64329,96.644,429.276,1045.671,1574.806,30.58188,Croatia,2018,0.04676992446184158,0.5139327645301819,0.7936782836914062,0.3015296459197998,0.48981836438179016,0.44617515802383423,51.730109999999996,4.052734003172924,-0.4435299999999991,-0.03474783085571021,0.015943566077563014,0.014960188782974122,0.029718209647202606,0.061368828922419655,0.27258976661252243,0.6639998831602115,-0.00858226823860378,0.012192871965203522,-0.004128512559077535,0.013154417080782289,0.015601165306323139,0.028437913206115356,-4.007800664717579e-05,0.0027891489967807256,-0.0006409765233490166,0.0012802964410872503,0.0008835981434772008,0.02478932008133065,0.0008064818473639511,0.05989572305078594,-0.5826204929193366,2.546648294560759,3.420407676701471,0.8737593821407117,0.025862445210646845,0.000843520136830025,3.703828946607392e-05
Croatia,2019,13.77112,1627.22,99.4064414,38.92,27.94333,1.56857,32.48684,6.58548,27.72176,96.725,437.558,1050.263,1588.424,31.62948,Croatia,2019,0.05244769901037216,0.4567853510379791,0.6855106949806213,0.3482685387134552,0.5525176525115967,0.45417311787605286,55.66509,4.042161421874183,-0.22156999999999982,-0.016089468394727503,0.016216800206771777,0.015050530443963999,0.03093209986451013,0.060893690853323794,0.27546675195036086,0.6611981435687196,-0.0004751380690958609,0.0028769853378384225,-0.002801739591491881,0.015943566077563014,0.014960188782974122,0.029718209647202606,-4.7797835977507674e-05,0.0002732341292087624,9.034166098987641e-05,0.0012138902173075249,0.0008474172332773172,0.02558566856204641,0.0007963484807157577,0.07888203380535463,-0.5646112424232077,2.62257364567115,3.454089597093894,0.8315159514227441,-0.01101893214209737,0.0007996193972998096,3.2709165840519175e-06
Croatia,2020,12.84607,1611.03,100.0,43.88,24.48874,1.58759,30.2159,6.16857,20.9469,97.442,437.518,1024.608,1563.922,30.4435,Croatia,2020,0.177110493183136,0.4247758090496063,0.6072832345962524,0.23618556559085846,0.3623145520687103,0.5795963406562805,45.43564,3.536929193130662,-3.5418400000000005,-0.2757138953781196,0.016292666406682952,0.014099008497936086,0.02949020503451076,0.062306176394986444,0.27975691882331727,0.6551528784683635,0.0014124855416626503,0.0042901668729564135,-0.00604526510035619,0.016216800206771777,0.015050530443963999,0.03093209986451013,-9.951746083644218e-05,7.586619991117524e-05,-0.0009515219460279126,-0.0014418948299993704,-0.0012108710717751063,0.024280021637907774,-0.0013056469241386343,-0.06717318562324637,-0.5780357054872141,2.55303792798781,3.4158725066728515,0.8628345786850415,-0.00994948439670118,-0.0013103885326115486,4.741608472914362e-06
Croatia,2021,14.87324,1630.56,102.7591917,45.63,30.64885,1.96017,34.4546,6.80155,29.04488,106.164,450.283,1022.276,1584.006,33.18047,Croatia,2021,0.03753645718097687,0.5523746013641357,0.6215956807136536,0.2754189372062683,0.49354657530784607,0.6014959216117859,59.69373,4.013498740018988,-1.6039700000000003,-0.1078426758392926,0.018463603481406125,0.015105056153574528,0.033703813842836966,0.06702247339972196,0.2842684939324725,0.645373818028467,0.004716297004735519,0.00451157510915523,-0.009779060439896403,0.016292666406682952,0.014099008497936086,0.02949020503451076,-0.0001479367078413676,0.0021709370747231733,0.0010060476556384423,0.004213608808326205,0.0031772695201655143,0.027282926958610006,0.0030029053207022323,0.1578046826772701,-0.5517471572886099,2.6995636251036785,3.5019614498217084,0.8023978247180299,0.012122679279715554,0.0030293328123241468,2.6427491621914493e-05
Croatia,2022,17.25764,1665.86,111.2911883,46.35,44.43452,2.29426,40.44511,8.29956,40.22892,92.951,443.321,1062.287,1606.781,35.98339,Croatia,2022,0.14780740439891815,0.5813136100769043,0.6725632548332214,0.3677971065044403,0.5025498867034912,0.6162912249565125,84.66344000000001,4.905852712190081,-4.205599999999997,-0.24369496640328558,0.02468246710632484,0.018721332849109335,0.038073618523054506,0.05784920284718328,0.27590629961394864,0.661127434292539,-0.009173270552538686,-0.008362194318523863,0.0157536162640719,0.018463603481406125,0.015105056153574528,0.033703813842836966,0.00023527390505762968,0.0062188636249187156,0.0036162766955348067,0.00436980468021754,0.004264954682271049,0.031764708445021446,0.0044817814864114396,0.16031476665474376,-0.5203998289210661,2.84825494397748,3.5830574430946163,0.7348024991171362,0.021649004023157614,0.004500228587328679,1.8447100917239403e-05
Croatia,2023,19.80064,1703.04,121.2407316,48.26,42.74462,2.6203,46.10546,9.45757,41.31431,74.955,441.415,1092.12,1619.776,38.15434,Croatia,2023,0.18192867934703827,0.7126536965370178,0.5977120399475098,0.3606055676937103,0.6439002752304077,0.5697450637817383,84.05893,4.24526328441909,-1.4303099999999986,-0.07223554390161119,0.034958308318324326,0.021425574572681037,0.04221647804270594,0.04627491702556403,0.27251607629696945,0.6742413765854043,-0.011574285821619248,-0.0033902233169791907,0.013113942292865333,0.02468246710632484,0.018721332849109335,0.038073618523054506,0.0001501438079706074,0.010275841211999485,0.002704241723571702,0.004142859519651432,0.00407952463477229,0.035920602601841246,0.0041558941568198005,0.14735502652738175,-0.481038330108711,2.9857142604104285,3.641639512728011,0.6559252523175823,0.022318802300313356,0.004229668442742897,7.377428592309637e-05
Greece,2002,14.5755,4440.87,92.6318028,171.4,47.1467,8.29634,102.7123,16.33185,32.3892,611.748,969.79,2626.243,4208.377,19.92738,Greece,2002,0.40318062901496887,0.7760456800460815,0.8725918531417847,0.7238452434539795,0.9460320472717285,1.048019289970398,79.5359,5.456821378340366,-14.7575,-1.0124867071455526,0.013561695338603477,0.01684060466698976,0.03910997573339558,0.14536435305106932,0.23044275738604214,0.6240512672700187,-0.02205005504142707,0.0015306705430155054,0.02112813739313557,0.011185415265536324,0.014748599917159967,0.036530534768490594,0.0005477583828110083,0.0023762800730671527,0.0020920047498297935,0.0025794409649049846,0.002431913314756754,0.030258812364006356,0.0029849755443131926,0.14273192546272195,-0.2685691746732385,2.6793420369654664,2.9920946654726794,0.3127526285072131,0.026952214452214518,0.0029796716975677624,5.303846745430187e-06
Greece,2003,15.93106,4491.12,94.6255157,181.5,50.5241,9.26897,110.7348,17.40226,32.858,608.241,980.606,2697.04,4286.292,20.39532,Greece,2003,0.3633240759372711,0.7038463354110718,0.4776363670825958,0.7897099852561951,0.9872527122497559,1.1566739082336426,83.3821,5.2339329586355205,-17.6661,-1.1089092627860293,0.015238975998000791,0.017746434347740068,0.041057900513155166,0.14190377137161908,0.22877722749640014,0.6292245138688638,-0.0034605816794502364,-0.0016655298896419979,0.005173246598845105,0.013561695338603477,0.01684060466698976,0.03910997573339558,0.0001273456640801304,0.0016772806593973143,0.0009058296807503072,0.001947924779759587,0.0016681636346482227,0.032057085704846985,0.0017982733408406296,0.0930026414188192,-0.21888648964566382,2.768270662825584,3.0153054627665608,0.24703479994097677,0.011315350370535437,0.001795509298728353,2.7640421122764915e-06
Greece,2004,17.24349,4606.83,96.0499734,199.3,55.1906,8.59463,122.685,18.23131,38.9321,496.259,976.644,2848.986,4321.923,21.25411,Greece,2004,0.4501904249191284,0.7859559059143066,0.4893362522125244,0.8991342186927795,0.8362244963645935,1.1914149522781372,94.12270000000001,5.458448376749718,-16.258500000000005,-0.9428775729275224,0.017318839557569736,0.01866730354151564,0.04306268967274673,0.114823656043849,0.2259744100022143,0.6591940670854155,-0.027080115327770077,-0.002802817494185844,0.029969553216551703,0.015238975998000791,0.017746434347740068,0.041057900513155166,0.0007680736902366413,0.0020798635595689445,0.0009208691937755732,0.002004789159591562,0.0017672768684336229,0.034593614925578275,0.00253652922073129,0.08238183774337693,-0.1886985623015972,2.847434680943001,3.056550288433488,0.20911560749048697,0.02576417463795222,0.002535350558670264,1.1786620610259105e-06
Greece,2005,17.72706,4652.09,95.9856153,214.0,57.1913,8.72036,129.7916,18.56908,40.8879,496.936,989.678,2895.911,4382.551,22.10644,Greece,2005,0.35138365626335144,0.7097485065460205,0.5065241456031799,0.784953773021698,0.9586502313613892,1.0975693464279175,98.0792,5.532739213383381,-16.303399999999996,-0.9196900106391017,0.01754825571099699,0.018762749096170674,0.04481891881345801,0.11338966734214843,0.2258223578002857,0.6607820422397822,-0.0014339887017005698,-0.00015205220192859858,0.0015879751543667053,0.017318839557569736,0.01866730354151564,0.04306268967274673,4.070905642084863e-05,0.0002294161534272532,9.544555465503327e-05,0.001756229140711281,0.0012056064843919327,0.03584237582175313,0.0012487608961748511,0.02804362689919504,-0.19810426283019777,2.8750922856933756,3.0958689687891146,0.22077668309573895,0.009824543124013818,0.0012463155408127813,2.4453553620698565e-06
